already	RB	advmod	O
.	.	punct	O

The	DT	det	O
former	JJ	amod	O
minister	NN	ROOT	O
,	,	punct	O
the	DT	det	O
6	CD	appos	B-CARDINAL
of	IN	prep	O
spades	NNS	pobj	O
in	IN	prep	O
the	DT	det	O
deck	NN	pobj	O
of	IN	prep	O
cards	NNS	pobj	O
,	,	punct	O
showing	VBG	advcl	O
the	DT	det	O
most	RBS	advmod	O
wanted	JJ	amod	O
members	NNS	dobj	O
of	IN	prep	O
the	DT	det	O
Saddam	NNP	compound	B-PERSON
Hussein	NNP	compound	I-PERSON
regime	NN	pobj	O
.	.	punct	O

Williams	NNP	nsubj	B-PERSON
is	VBZ	ROOT	O
n't	RB	neg	O
the	DT	det	O
important	JJ	amod	O
one	NN	attr	O
in	IN	prep	O
this	DT	det	O
right	NN	pobj	O
to	IN	prep	O
life	NN	pobj	O
cause	NN	attr	O
/.	.	punct	O

and	CC	cc	O
apparently	RB	advmod	O
it	PRP	nsubj	O
does	VBZ	aux	O
n't	RB	neg	O
have	VB	ROOT	O
anything	NN	dobj	O
to	TO	aux	O
do	VB	relcl	O
with	IN	prep	O
that	DT	pobj	O
No	UH	ROOT	O
like	UH	ROOT	O
if	IN	mark	O
the	DT	det	O
place	NN	nsubj	O
is	VBZ	pcomp	O
clean	JJ	acomp	O
or	CC	cc	O
not	RB	conj	O
you	PRP	nsubj	O
know	VBP	parataxis	O

Chicago	NNP	poss	B-GPE
's	POS	case	O
new	JJ	amod	O
school	NN	compound	O
chief	NN	nsubj	O
is	VBZ	ROOT	O
the	DT	det	O
hard	JJ	amod	O
-	HYPH	punct	O
nosed	JJ	amod	O
Ted	NNP	compound	B-PERSON
Kimbrough	NNP	attr	I-PERSON
.	.	punct	O

Moreover	RB	advmod	O
,	,	punct	O
explains	VBZ	ROOT	O
Hu	NNP	nsubj	O
,	,	punct	O
"	``	punct	O
In	IN	prep	O
fact	NN	pobj	O
the	DT	det	O
amount	NN	nsubj	O
of	IN	prep	O
money	NN	pobj	O
Taiwan	NNP	nsubj	B-GPE
spends	VBZ	relcl	O
on	IN	prep	O
foreign	JJ	amod	O
assistance	NN	pobj	O
is	VBZ	ccomp	O
very	RB	advmod	O
limited	JJ	acomp	O
.	.	punct	O

First	RB	advmod	B-ORDINAL
,	,	punct	O
we	PRP	nsubj	O
had	VBD	ROOT	O
no	DT	det	O
idea	NN	dobj	O
what	WP	det	O
kind	NN	attr	O
of	IN	prep	O
person	NN	pobj	O
Martine	NNP	nsubj	B-PERSON
was	VBD	relcl	O
.	.	punct	O

I	PRP	nsubj	O
think	VBP	ROOT	O
property	NN	compound	O
owners	NNS	nsubj	O
are	VBP	ccomp	O
willing	JJ	acomp	O
for	IN	mark	O
the	DT	det	O
most	JJS	amod	O
part	NN	nsubj	O
to	TO	aux	O
pay	VB	xcomp	O
their	PRP$	poss	O
fair	JJ	amod	O
share	NN	dobj	O
-	.	punct	O

That	IN	mark	B-PERSON
Ray	NNP	compound	I-PERSON
Kelly	NNP	nsubj	I-PERSON
indicated	VBD	ROOT	O
that	IN	mark	O
they	PRP	nsubj	O
do	VBP	aux	O
n't	RB	neg	O
believe	VB	ccomp	O
he	PRP	nsubj	O
went	VBD	ccomp	O
to	TO	aux	O
visit	VB	advcl	O
his	PRP$	poss	O
mother	NN	dobj	O
that	DT	det	O
day	NN	npadvmod	O
/.	.	punct	O

There	EX	expl	O
are	VBP	ROOT	O
1575	CD	nummod	B-CARDINAL
triple	JJ	amod	O
-	HYPH	punct	O
capital	NN	compound	O
enterprises	NNS	attr	O
.	.	punct	O

Call	VB	ROOT	O
it	PRP	dobj	O
the	DT	det	O
uninformed	JJ	oprd	O
trudging	VBG	acl	O
after	IN	prep	O
the	DT	det	O
incomprehensible	JJ	pobj	O
.	.	punct	O

However	RB	advmod	O
,	,	punct	O
then	RB	advmod	O
there	EX	expl	O
is	VBZ	ccomp	O
a	DT	det	O
lot	NN	attr	O
of	IN	prep	O
nationalist	JJ	amod	O
sentiment	NN	pobj	O
,	,	punct	O
that	RB	advmod	O
is	RB	advmod	O
,	,	punct	O
Japan	NNP	nsubj	B-GPE
believes	VBZ	ROOT	O
that	IN	mark	O
the	DT	det	B-GPE
Soviet	NNP	compound	I-GPE
Union	NNP	nsubj	I-GPE
unilaterally	RB	advmod	O
broke	VBD	ccomp	O
the	DT	det	B-LAW
Pact	NNP	dobj	I-LAW
of	IN	prep	I-LAW
Neutrality	NNP	pobj	I-LAW
,	,	punct	O
sending	VBG	advcl	O
troops	NNS	dobj	O
into	IN	prep	O
Northeast	NNP	compound	B-LOC
China	NNP	pobj	I-LOC
and	CC	cc	O
defeating	VBG	conj	O
the	DT	det	B-ORG
Kwantung	NNP	compound	I-ORG
Army	NNP	dobj	I-ORG
.	.	punct	O

they	PRP	nsubj	O
do	VBP	aux	O
n't	RB	neg	O
want	VB	ROOT	O
to	TO	aux	O
spend	VB	xcomp	O
the	DT	det	O
money	NN	dobj	O
.	.	punct	O

Japanese	JJ	amod	B-NORP
tourists	NNS	nsubjpass	O
will	MD	aux	O
be	VB	auxpass	O
told	VBN	ccomp	O
to	TO	aux	O
take	VB	xcomp	O
care	NN	dobj	O
when	WRB	advmod	O
photographing	VBG	advcl	O
earthquake	NN	compound	O
damage	NN	dobj	O
in	IN	prep	O
San	NNP	compound	B-GPE
Francisco	NNP	pobj	I-GPE
,	,	punct	O
the	DT	det	B-ORG
Japan	NNP	compound	I-ORG
Association	NNP	nsubj	I-ORG
of	IN	prep	I-ORG
Travel	NNP	compound	I-ORG
Agents	NNPS	pobj	I-ORG
said	VBD	ROOT	O
.	.	punct	O

The	DT	det	O
baskets	NNS	nsubj	O
on	IN	prep	O
the	DT	det	O
Big	NNP	compound	B-ORG
Board	NNP	pobj	I-ORG
and	CC	cc	O
CBOE	NNP	conj	B-ORG
--	:	punct	O
which	WDT	nsubj	O
involve	VBP	relcl	O
the	DT	det	O
actual	JJ	amod	O
S&P	NNP	compound	B-ORG
stocks	NNS	dobj	O
,	,	punct	O
unlike	IN	prep	O
the	DT	det	O
stock	NN	compound	O
-	HYPH	punct	O
index	NN	compound	O
contracts	NNS	pobj	O
currently	RB	advmod	O
traded	VBN	acl	O
on	IN	prep	O
the	DT	det	O
Chicago	NNP	compound	B-GPE
futures	NNS	compound	O
markets	NNS	pobj	O
,	,	punct	O
and	CC	cc	O
index	NN	compound	O
options	NNS	conj	O
on	IN	prep	O
the	DT	det	O
CBOE	NNP	pobj	B-ORG
--	:	punct	O
will	MD	aux	O
begin	VB	ROOT	O
trading	VBG	dobj	O
as	IN	mark	O
critics	NNS	nsubj	O
step	VBP	advcl	O
up	RP	prt	O
their	PRP$	poss	O
attacks	NNS	dobj	O
on	IN	prep	O
program	NN	compound	O
trading	NN	pobj	O
and	CC	cc	O
its	PRP$	poss	O
contributions	NNS	conj	O
to	IN	prep	O
the	DT	det	O
stock	NN	compound	O
market	NN	poss	O
's	POS	case	O
wild	JJ	amod	O
price	NN	compound	O
swings	NNS	pobj	O
.	.	punct	O

Absolutely	RB	ROOT	O
/.	.	punct	O

so	RB	advmod	O
oh	UH	ROOT	O
well	UH	intj	O
.	.	punct	O

At	IN	prep	O
3,776	CD	nummod	B-QUANTITY
meters	NNS	pobj	I-QUANTITY
above	IN	prep	O
sea	NN	compound	O
level	NN	pobj	O
,	,	punct	O
Mount	NNP	compound	B-LOC
Fuji	NNP	nsubj	I-LOC
does	VBZ	aux	O
n't	RB	neg	O
even	RB	advmod	O
reach	VB	ROOT	O
one	CD	nummod	B-CARDINAL
half	NN	amod	I-CARDINAL
way	NN	npadvmod	O
up	IN	prep	O
Mount	NNP	compound	B-LOC
Qomolangma	NNP	pobj	I-LOC
,	,	punct	O
but	CC	cc	O
in	IN	prep	O
this	DT	det	O
archipelago	NN	pobj	O
on	IN	prep	O
the	DT	det	O
western	JJ	amod	O
rim	NN	pobj	O
of	IN	prep	O
the	DT	det	B-LOC
Pacific	NNP	compound	I-LOC
Ocean	NNP	pobj	I-LOC
,	,	punct	O
she	PRP	nsubj	O
is	VBZ	conj	O
still	RB	advmod	O
the	DT	det	O
greatest	JJS	attr	O
of	IN	prep	O
1,000	CD	nummod	B-CARDINAL
peaks	NNS	pobj	O
and	CC	cc	O
a	DT	det	O
masterpiece	NN	conj	O
of	IN	prep	O
nature	NN	pobj	O
.	.	punct	O

At	IN	prep	O
the	DT	det	B-EVENT
"	``	punct	I-EVENT
Parisian	JJ	amod	I-EVENT
international	JJ	amod	I-EVENT
meeting	NN	pobj	I-EVENT
on	IN	prep	I-EVENT
assisting	VBG	pcomp	I-EVENT
Vietnam	NNP	dobj	I-EVENT
"	''	punct	I-EVENT
held	VBN	acl	O
in	IN	prep	O
November	NNP	pobj	B-DATE
of	IN	prep	I-DATE
last	JJ	amod	I-DATE
year	NN	pobj	I-DATE
,	,	punct	O
Vietnam	NNP	nsubj	B-GPE
totally	RB	advmod	O
received	VBD	ROOT	O
aid	NN	dobj	O
of	IN	prep	O
1.86	CD	compound	B-MONEY
billion	CD	nummod	I-MONEY
US	NNP	compound	I-MONEY
dollars	NNS	pobj	I-MONEY
from	IN	prep	O
such	JJ	amod	O
countries	NNS	pobj	O
as	IN	prep	O
Japan	NNP	pobj	B-GPE
,	,	punct	O
France	NNP	conj	B-GPE
,	,	punct	O
Korea	NNP	conj	B-GPE
,	,	punct	O
Sweden	NNP	conj	B-GPE
,	,	punct	O
etc	FW	conj	O
.	.	punct	O

US	NNP	compound	B-GPE
officials	NNS	nsubj	O
are	VBP	ROOT	O
on	IN	prep	O
the	DT	det	O
scene	NN	pobj	O
and	CC	cc	O
continuing	VBG	conj	O
their	PRP$	poss	O
investigations	NNS	dobj	O
into	IN	prep	O
the	DT	det	O
explosion	NN	pobj	O
that	WDT	nsubj	O
killed	VBD	relcl	O
17	CD	nummod	B-CARDINAL
crewmembers	NNS	dobj	O
on	IN	prep	O
board	NN	pobj	O
the	DT	det	O
Cole	NNP	appos	B-PRODUCT
last	JJ	amod	B-DATE
thursday	NNP	npadvmod	I-DATE
.	.	punct	O

The	DT	det	O
activists	NNS	nsubj	O
were	VBD	aux	O
waving	VBG	ROOT	O
their	PRP$	poss	O
knives	NNS	dobj	O
for	IN	mark	O
me	PRP	nsubj	O
to	TO	aux	O
stop	VB	advcl	O
.	.	punct	O

Under	IN	prep	O
a	DT	det	O
microscope	NN	pobj	O
he	PRP	nsubj	O
could	MD	aux	O
actually	RB	advmod	O
see	VB	ROOT	O
that	IN	mark	O
a	DT	det	O
bit	NN	nsubj	O
of	IN	prep	O
chromosome	NN	pobj	O
13	CD	nummod	B-CARDINAL
was	VBD	ccomp	O
missing	VBG	acomp	O
.	.	punct	O

And	CC	cc	O
both	CC	preconj	O
the	DT	det	O
trust	NN	nsubj	O
and	CC	cc	O
Manville	NNP	conj	B-ORG
are	VBP	aux	O
seeking	VBG	ROOT	O
to	TO	aux	O
avoid	VB	xcomp	O
the	DT	det	O
bad	JJ	amod	O
publicity	NN	dobj	O
that	IN	nsubj	O
,	,	punct	O
in	IN	prep	O
the	DT	det	O
asbestos	NN	compound	O
era	NN	pobj	O
,	,	punct	O
tarred	VBD	relcl	O
the	DT	det	O
Manville	NNP	compound	B-ORG
name	NN	dobj	O
.	.	punct	O

not	RB	neg	O
great	JJ	ROOT	O
.	.	punct	O

The	DT	det	O
DAX	NNP	compound	O
index	NN	nsubj	O
fell	VBD	ROOT	O
15.85	CD	npadvmod	B-CARDINAL
to	TO	aux	O
end	VB	advcl	O
at	IN	prep	O
1507.37	CD	pobj	B-CARDINAL
.	.	punct	O

Is	VBZ	ROOT	O
n't	RB	neg	O
that	DT	nsubj	O
marvelous	JJ	acomp	O
?	.	punct	O

``	``	punct	O
Why	WRB	advmod	O
we	PRP	nsubj	O
even	RB	advmod	O
just	RB	advmod	O
sold	VBD	ccomp	O
a	DT	det	O
three	CD	nummod	B-CARDINAL
-	HYPH	punct	O
bedroom	NN	compound	O
house	NN	dobj	O
in	IN	prep	O
Van	NNP	compound	B-GPE
Nuys	NNP	pobj	I-GPE
and	CC	cc	O
were	VBD	conj	O
able	JJ	acomp	O
to	TO	aux	O
keep	VB	xcomp	O
the	DT	det	O
price	NN	compound	O
firm	NN	dobj	O
in	IN	prep	O
a	DT	det	O
weak	JJ	amod	O
real	JJ	amod	O
-	HYPH	punct	O
estate	NN	compound	O
market	NN	pobj	O
by	IN	prep	O
noting	VBG	pcomp	O
that	IN	mark	O
the	DT	det	O
original	JJ	amod	O
Lone	NNP	compound	B-PERSON
Ranger	NNP	nsubj	I-PERSON
lived	VBD	ccomp	O
there	RB	advmod	O
,	,	punct	O
''	''	punct	O
says	VBZ	ROOT	O
David	NNP	compound	B-PERSON
Rambo	NNP	nsubj	I-PERSON
,	,	punct	O
a	DT	det	O
sales	NNS	compound	O
associate	NN	appos	O
with	IN	prep	O
Jon	NNP	compound	B-ORG
Douglas	NNP	compound	I-ORG
Co.	NNP	pobj	I-ORG
,	,	punct	O
a	DT	det	O
Los	NNP	nmod	B-GPE
Angeles	NNP	nmod	I-GPE
real	JJ	amod	O
-	HYPH	punct	O
estate	NN	compound	O
agency	NN	appos	O
.	.	punct	O

The	DT	det	O
final	JJ	amod	O
stage	NN	nsubjpass	O
of	IN	prep	O
voting	NN	pobj	O
is	VBZ	auxpass	O
scheduled	VBN	ROOT	O
for	IN	prep	O
November	NNP	pobj	B-DATE
8	CD	nummod	I-DATE
and	CC	cc	O
includes	VBZ	conj	O
the	DT	det	O
capital	NN	dobj	O
Cairo	NNP	appos	B-GPE
.	.	punct	O

And	CC	cc	O
of	IN	prep	O
course	NN	pobj	O
they	PRP	nsubj	O
make	VBP	ROOT	O
you	PRP	nsubj	O
give	VB	ccomp	O
birth	NN	dobj	O
anyway	RB	advmod	O
.	.	punct	O

As	IN	prep	O
a	DT	det	O
result	NN	pobj	O
,	,	punct	O
the	DT	det	O
effort	NN	nsubj	O
by	IN	prep	O
some	DT	det	O
oil	NN	compound	O
ministers	NNS	pobj	O
to	TO	aux	O
get	VB	acl	O
OPEC	NNP	nsubj	B-ORG
to	TO	aux	O
approve	VB	ccomp	O
a	DT	det	O
new	JJ	amod	O
permanent	JJ	amod	O
production	NN	compound	O
-	HYPH	punct	O
sharing	NN	compound	O
agreement	NN	dobj	O
next	JJ	amod	B-DATE
month	NN	npadvmod	I-DATE
is	VBZ	aux	O
taking	VBG	ROOT	O
on	RP	prt	O
increasing	VBG	amod	O
urgency	NN	dobj	O
.	.	punct	O

Mr.	NNP	compound	O
Lipstein	NNP	nsubj	B-PERSON
said	VBD	ROOT	O
in	IN	prep	O
a	DT	det	O
telephone	NN	compound	O
interview	NN	pobj	O
from	IN	prep	O
New	NNP	compound	B-GPE
York	NNP	pobj	I-GPE
that	IN	mark	O
the	DT	det	O
sale	NN	nsubj	O
was	VBD	aux	O
proceeding	VBG	ccomp	O
as	IN	mark	O
planned	VBN	advcl	O
.	.	punct	O

but	CC	cc	O
it	PRP	nsubj	O
's	VBZ	ROOT	O
full	JJ	acomp	O

IBM	NNP	nsubj	B-ORG
said	VBD	ROOT	O
it	PRP	nsubj	O
expects	VBZ	ccomp	O
industrywide	JJ	amod	O
efforts	NNS	nsubj	O
to	TO	aux	O
become	VB	ccomp	O
prevalent	JJ	acomp	O
because	IN	mark	O
semiconductor	NN	compound	O
manufacturing	NN	nsubj	O
has	VBZ	aux	O
become	VBN	advcl	O
so	RB	advmod	O
expensive	JJ	acomp	O
.	.	punct	O

She	PRP	nsubj	O
's	VBZ	ROOT	O
like	IN	mark	O
we	PRP	nsubj	O
just	RB	advmod	O
want	VBP	advcl	O
you	PRP	nsubj	O
to	TO	aux	O
think	VB	ccomp	O
about	IN	prep	O
one	CD	nummod	O
more	JJR	amod	O
thing	NN	pobj	O

One	CD	nummod	B-CARDINAL
slot	NN	nsubjpass	O
is	VBZ	auxpass	O
expected	VBN	ccomp	O
to	TO	aux	O
go	VB	xcomp	O
to	IN	prep	O
EEOC	NNP	compound	B-ORG
Chairman	NNP	compound	O
Clarence	NNP	compound	B-PERSON
Thomas	NNP	pobj	I-PERSON
,	,	punct	O
a	DT	det	O
black	JJ	amod	O
conservative	NN	appos	O
;	:	punct	O
after	IN	prep	O
mulling	VBG	pcomp	O
a	DT	det	O
fight	NN	dobj	O
,	,	punct	O
liberals	NNS	nsubj	O
now	RB	advmod	O
probably	RB	advmod	O
wo	MD	aux	O
n't	RB	neg	O
put	VB	ROOT	O
up	RP	prt	O
a	DT	det	O
major	JJ	amod	O
struggle	NN	dobj	O
against	IN	prep	O
him	PRP	pobj	O
.	.	punct	O

but	CC	cc	O
**ouchies**	NNS	nsubj	B-CARDINAL
just	RB	advmod	O
really	RB	advmod	O
struck	VBD	ROOT	O
her	PRP	dobj	O
as	IN	prep	O
something	NN	pobj	O
very	RB	advmod	O
odd	JJ	amod	O
.	.	punct	O

Is	VBZ	ROOT	O
there	EX	expl	O
a	DT	det	O
time	NN	attr	O
to	TO	aux	O
be	VB	relcl	O
tough	JJ	acomp	O
/?	.	punct	O

I	PRP	nsubj	O
have	VBP	ROOT	O
total	JJ	amod	O
phone	NN	dobj	O

As	IN	mark	O
only	RB	advmod	O
she	PRP	nsubj	O
would	MD	aux	O
,	,	punct	O
she	PRP	nsubj	O
said	VBD	parataxis	O
,	,	punct	O
Look	VB	intj	O
,	,	punct	O
I	PRP	nsubj	O
do	VBP	aux	O
n't	RB	neg	O
lose	VB	ROOT	O
any	DT	det	O
sleep	NN	dobj	O
.	.	punct	O

You	PRP	nsubj	O
are	VBP	aux	O
listening	VBG	ROOT	O
to	IN	prep	O
VOA	NNP	compound	B-ORG
News	NNP	pobj	I-ORG
Now	RB	advmod	I-ORG
.	.	punct	O

How	WRB	advmod	O
to	TO	aux	O
promote	VB	ROOT	O
"	``	punct	O
cross-industry	JJ	amod	O
cooperation	NN	dobj	O
,	,	punct	O
"	''	punct	O
and	CC	cc	O
get	VB	conj	O
people	NNS	nsubj	O
in	IN	prep	O
the	DT	det	O
textile	JJ	compound	O
industry	NN	pobj	O
to	TO	aux	O
look	VB	ccomp	O
beyond	IN	prep	O
their	PRP$	poss	O
own	JJ	amod	O
industry	NN	poss	O
's	POS	case	O
boundaries	NNS	pobj	O
and	CC	cc	O
become	VB	conj	O
effective	JJ	amod	O
partners	NNS	attr	O
for	IN	prep	O
the	DT	det	O
electronics	NNS	nsubj	O
,	,	punct	O
construction	NN	conj	O
,	,	punct	O
medical	JJ	amod	O
supplies	NNS	conj	O
and	CC	cc	O
other	JJ	amod	O
industries	NNS	conj	O
is	VBZ	ccomp	O
the	DT	det	O
next	JJ	amod	O
task	NN	attr	O
for	IN	mark	O
the	DT	det	O
CTI	NNP	nsubj	B-ORG
to	TO	aux	O
tackle	VB	relcl	O
.	.	punct	O

So	RB	advmod	O
why	WRB	advmod	O
should	MD	aux	O
we	PRP	nsubj	O
go	VB	ROOT	O
back	RB	advmod	O
to	IN	prep	O
Qatar	NNP	pobj	B-GPE
without	IN	prep	O
getting	VBG	pcomp	O
a	DT	det	O
degree	NN	dobj	O
?	.	punct	O
"	''	punct	O

Among	IN	prep	O
the	DT	det	O
other	JJ	amod	O
diplomatic	JJ	amod	O
contacts	NNS	pobj	O
Tuesday	NNP	npadvmod	B-DATE
,	,	punct	O
both	DT	det	O
sides	NNS	nsubj	O
met	VBD	ROOT	O
with	IN	prep	O
Russian	JJ	amod	B-NORP
Foreign	NNP	compound	O
Minister	NNP	compound	O
Igor	NNP	compound	B-PERSON
Ivanov	NNP	pobj	I-PERSON
and	CC	cc	O
European	NNP	compound	B-ORG
Union	NNP	compound	I-ORG
Security	NNP	compound	O
Chief	NNP	compound	O
Javier	NNP	compound	B-PERSON
Solana	NNP	conj	I-PERSON
.	.	punct	O

To	TO	aux	O
bank	VB	ROOT	O
on	IN	prep	O
fish	NN	compound	O
tanks	NNS	pobj	O

I	PRP	nsubj	O
mean	VBP	parataxis	O
so	RB	advmod	O
I	PRP	nsubj	O
've	VBP	aux	O
always	RB	advmod	O
been	VBN	ROOT	O
sort	RB	advmod	O
of	RB	advmod	O
aware	JJ	acomp	O
that	IN	mark	O
whenever	WRB	advmod	O
I	PRP	nsubj	O
've	VBP	aux	O
left	VBN	advcl	O
that	IN	mark	O
there	EX	expl	O
's	VBZ	ccomp	O
that	DT	det	O
anxiety	NN	attr	O

Information	NN	compound	O
cells	NNS	nsubj	O
swim	VBP	ROOT	O
around	RB	advmod	O
in	IN	prep	O
it	PRP	pobj	O
,	,	punct	O
and	CC	cc	O
can	MD	aux	O
divide	VB	conj	O
,	,	punct	O
recombine	VB	conj	O
,	,	punct	O
reproduce	VB	conj	O
,	,	punct	O
and	CC	cc	O
copy	VB	conj	O
themselves	PRP	dobj	O
without	IN	prep	O
limit	NN	pobj	O
,	,	punct	O
opening	VBG	conj	O
up	RP	prt	O
entirely	RB	advmod	O
new	JJ	amod	O
possibilities	NNS	dobj	O
for	IN	prep	O
the	DT	det	O
accumulation	NN	pobj	O
and	CC	cc	O
application	NN	conj	O
of	IN	prep	O
knowledge	NN	pobj	O
.	.	punct	O

Mayb-	RB	ROOT	O

yeah	UH	ROOT	O

In	IN	prep	O
Rumsfeld	NNP	poss	B-PERSON
's	POS	case	O
case	NN	pobj	O
,	,	punct	O
behind	IN	prep	O
the	DT	det	O
image	NN	pobj	O
of	IN	prep	O
corporate	JJ	amod	O
savior	NNP	pobj	O
lay	VBD	ROOT	O
a	DT	det	O
far	RB	advmod	O
more	RBR	advmod	O
relevant	JJ	amod	O
and	CC	cc	O
ominous	JJ	conj	O
history	NN	dobj	O
.	.	punct	O

I	PRP	nsubj	O
saw	VBD	ROOT	O
them	PRP	dobj	O
a	DT	det	B-DATE
week	NN	npadvmod	I-DATE
later	RB	advmod	I-DATE
in	IN	prep	O
the	DT	det	O
restaurant	NN	pobj	O
of	IN	prep	O
the	DT	det	O
institute	NN	pobj	O
.	.	punct	O

so	RB	advmod	O
it	PRP	nsubj	O
's	VBZ	ROOT	O
fun	JJ	acomp	O
now	RB	advmod	O
.	.	punct	O

When	WRB	advmod	O
the	DT	det	O
wind	NN	nsubj	O
sends	VBZ	advcl	O
a	DT	det	O
fine	JJ	amod	O
driving	VBG	amod	O
rain	NN	dobj	O
slanting	VBG	acl	O
across	IN	prep	O
the	DT	det	O
water	NN	pobj	O
,	,	punct	O
are	VBP	ROOT	O
you	PRP	nsubj	O
still	RB	advmod	O
unwilling	JJ	acomp	O
to	TO	aux	O
forgo	VB	xcomp	O
the	DT	det	O
pleasure	NN	dobj	O
of	IN	prep	O
sea	NN	compound	O
angling	VBG	pobj	O
?	.	punct	O

C	NNP	nsubjpass	O
is	VBZ	auxpass	O
manufactured	VBN	ROOT	O
in	IN	prep	O
the	DT	det	B-GPE
United	NNP	compound	I-GPE
States	NNP	pobj	I-GPE
and	CC	cc	O
other	JJ	amod	O
countries	NNS	conj	O
such	JJ	amod	O
as	IN	prep	O
Austria	NNP	pobj	B-GPE
and	CC	cc	O
Iran	NNP	conj	B-GPE
.	.	punct	O

Malvo	NNP	ROOT	B-PERSON
on	IN	prep	O
trial	NN	pobj	O
here	RB	advmod	O
in	IN	prep	O
Fairfax	NNP	compound	B-GPE
County	NNP	pobj	I-GPE
for	IN	prep	O
the	DT	det	O
murder	NN	pobj	O
of	IN	prep	O
Linda	NNP	compound	B-PERSON
Franklin	NNP	pobj	I-PERSON
,	,	punct	O
the	DT	det	O
FBI	NNP	compound	B-ORG
analyst	NN	appos	O
who	WP	nsubjpass	O
was	VBD	auxpass	O
gunned	VBN	relcl	O
down	RP	prt	O
in	IN	prep	O
a	DT	det	O
Home	NNP	compound	B-ORG
Depot	NNP	compound	I-ORG
parking	NN	compound	O
lot	NN	pobj	O
.	.	punct	O

Taiwan	NNP	poss	B-GPE
's	POS	case	O
Fitness	NNP	compound	O
Market	NN	ROOT	O

but	CC	cc	O
I	PRP	nsubj	O
do	VBP	aux	O
n't	RB	neg	O
think	VB	ROOT	O
we	PRP	nsubj	O
know	VBP	ccomp	O
anywhere	RB	advmod	O
near	RB	advmod	O
enough	RB	advmod	O
to	TO	aux	O
actually	RB	advmod	O
and	CC	cc	O
fairly	RB	advmod	O
assess	VB	xcomp	O
the	DT	det	O
costs	NNS	dobj	O
of	IN	prep	O
new	JJ	amod	O
infrastructure	NN	pobj	O
,	,	punct	O
on	IN	prep	O
the	DT	det	O
one	CD	nummod	B-CARDINAL
hand	NN	pobj	O
.	.	punct	O

Dow	NNP	compound	B-ORG
Jones	NNP	nsubj	I-ORG
also	RB	advmod	O
publishes	VBZ	ROOT	O
Barron	NNP	poss	B-ORG
's	POS	case	I-ORG
magazine	NN	dobj	O
,	,	punct	O
other	JJ	amod	O
periodicals	NNS	conj	O
and	CC	cc	O
community	NN	compound	O
newspapers	NNS	conj	O
and	CC	cc	O
operates	VBZ	conj	O
electronic	JJ	amod	O
business	NN	compound	O
information	NN	compound	O
services	NNS	dobj	O
.	.	punct	O

They	PRP	nsubjpass	O
were	VBD	auxpass	O
headed	VBN	ROOT	O
home	RB	advmod	O
.	.	punct	O

So	RB	advmod	O
I	PRP	nsubj	O
can	MD	aux	O
keep	VB	ROOT	O
it	PRP	dobj	O
.	.	punct	O

okay	UH	ROOT	O

Hmm	UH	ROOT	O
/.	.	punct	O

But	CC	cc	O
they	PRP	nsubj	O
said	VBD	ROOT	O
detailed	JJ	amod	O
financial	JJ	amod	O
figures	NNS	nsubjpass	O
have	VBP	aux	O
n't	RB	neg	O
been	VBN	auxpass	O
passed	VBN	ccomp	O
yet	RB	advmod	O
to	IN	prep	O
any	DT	det	O
prospective	JJ	amod	O
buyers	NNS	pobj	O
.	.	punct	O

``	``	punct	O
You	PRP	nsubj	O
know	VBP	ccomp	O
,	,	punct	O
''	''	punct	O
she	PRP	nsubj	O
says	VBZ	ROOT	O
,	,	punct	O
``	``	punct	O
stereotypical	JJ	amod	O
stuff	NN	dep	O
like	IN	prep	O
armadillos	NNS	pobj	O
,	,	punct	O
cowboys	NNS	conj	O
and	CC	cc	O
football	NN	conj	O
.	.	punct	O
''	''	punct	O

Finally	RB	advmod	O
,	,	punct	O
U.S.	NNP	compound	B-NORP
Marines	NNPS	nsubj	I-NORP
arrived	VBD	ROOT	O
at	IN	prep	O
the	DT	det	O
hospital	NN	pobj	O
where	WRB	advmod	O
Ali	NNP	nsubj	B-PERSON
has	VBZ	aux	O
survived	VBN	relcl	O
since	IN	prep	O
his	PRP$	poss	O
horrific	JJ	amod	O
injuries	NNS	pobj	O
18	CD	nummod	B-DATE
days	NNS	npadvmod	I-DATE
ago	RB	advmod	I-DATE
.	.	punct	O

Mr.	NNP	compound	O
Clark	NNP	nsubj	B-PERSON
says	VBZ	ROOT	O
the	DT	det	O
attacks	NNS	nsubjpass	O
were	VBD	auxpass	O
meant	VBN	ccomp	O
to	TO	aux	O
take	VB	xcomp	O
place	NN	dobj	O
last	JJ	amod	B-DATE
January	NNP	compound	I-DATE
3rd	NN	npadvmod	I-DATE
amid	IN	prep	O
millennial	JJ	amod	B-DATE
celebrations	NNS	pobj	O
and	CC	cc	O
the	DT	det	O
Muslim	JJ	amod	B-NORP
observance	NN	conj	O
of	IN	prep	O
Ramadan	NNP	pobj	O
.	.	punct	O

But	CC	cc	O
in	IN	prep	O
contemporary	JJ	amod	O
Taiwan	NNP	pobj	B-GPE
,	,	punct	O
coincidentally	RB	advmod	O
,	,	punct	O
the	DT	det	O
characters	NNS	nsubj	O
zuo	NNP	compound	O
xiu	NNP	appos	O
mean	VBP	ROOT	O
