immortalization	NN	nmod	O
and	CC	cc	O
interaction	NN	conj	O
with	IN	case	O
the	DT	det	O
tumor	NN	compound	B-protein
necrosis	NN	compound	I-protein
factor	NN	compound	I-protein
receptor	NN	compound	I-protein
signaling	NN	compound	O
pathway	NN	nmod	O
.	.	punct	O

Fibrinogen	NN	nsubj	B-protein
activates	VBZ	ROOT	O
NF-kappa	NN	compound	B-protein
B	NN	compound	I-protein
transcription	NN	compound	I-protein
factors	NNS	dobj	I-protein
in	IN	case	O
mononuclear	JJ	amod	B-cell_type
phagocytes	NNS	nmod	I-cell_type
.	.	punct	O

NFAT	NN	compound	B-protein
activation	NN	nsubjpass	O
is	VBZ	auxpass	O
mediated	VBN	ROOT	O
in	IN	case	O
part	NN	nmod	O
by	IN	case	O
induced	VBN	amod	O
nuclear	JJ	amod	O
import	NN	nmod	O
.	.	punct	O

To	TO	mark	O
extend	VB	advcl	O
these	DT	det	O
initial	JJ	amod	O
observations	NNS	dobj	O
,	,	punct	O
we	PRP	nsubj	O
have	VBP	aux	O
examined	VBN	ROOT	O
the	DT	det	O
effect	NN	dobj	O
of	IN	case	O
antioxidant	JJ	amod	O
treatment	NN	nmod	O
on	IN	case	O
the	DT	det	O
activity	NN	nmod	O
of	IN	case	O
the	DT	det	O
mitogen-activated	JJ	amod	B-protein
protein	NN	compound	I-protein
kinases	NNS	nmod	I-protein
erk1	NN	dep	B-protein
and	CC	cc	O
erk2	NN	conj	B-protein
,	,	punct	O
as	IN	case	O
members	NNS	advcl	O
of	IN	case	O
a	DT	det	O
signal	NN	compound	O
transduction	NN	compound	O
pathway	NN	nmod	O
known	VBN	acl	O
to	TO	mark	O
directly	RB	advmod	O
regulate	VB	xcomp	O
transcription	NN	compound	O
factor	NN	compound	O
function	NN	dobj	O
.	.	punct	O

Reciprocally	RB	advmod	O
,	,	punct	O
inhibition	NN	nsubj	O
of	IN	case	O
NF-kappaB	NN	compound	B-protein
activation	NN	nmod	O
by	IN	case	O
a	DT	det	O
soluble	JJ	amod	O
peptide	NN	compound	O
inhibitor	NN	nmod	O
or	CC	cc	O
a	DT	det	O
dominant	JJ	amod	O
form	NN	conj	O
of	IN	case	O
the	DT	det	O
NF-kappaB	NN	compound	B-protein
inhibitor	NN	nmod	O
,	,	punct	O
IkappaB	NN	appos	B-protein
,	,	punct	O
makes	VBZ	ROOT	O
the	DT	det	O
cells	NNS	nsubj	O
more	RBR	advmod	O
susceptible	JJ	xcomp	O
to	TO	case	O
Fas-mediated	JJ	amod	O
apoptosis	NN	nmod	O
.	.	punct	O

However	RB	advmod	O
,	,	punct	O
in	IN	case	O
the	DT	det	O
presence	NN	dep	O
of	IN	case	O
PML-RAR	NN	nmod	B-protein
,	,	punct	O
the	DT	det	O
synthetic	JJ	amod	O
retinoid	NN	nsubj	O
is	VBZ	cop	O
a	DT	det	O
much	RB	advmod	O
better	JJR	amod	O
transactivator	NN	nsubj	O
of	IN	case	O
retinoic	JJ	amod	B-DNA
acid-responsive	JJ	amod	I-DNA
element-containing	JJ	amod	I-DNA
promoters	NNS	nmod	I-DNA
than	IN	case	O
the	DT	det	O
natural	JJ	amod	O
retinoid	NN	nmod	O
,	,	punct	O
whereas	IN	dep	O
,	,	punct	O
in	IN	case	O
the	DT	det	O
presence	NN	dep	O
of	IN	case	O
RAR	NN	compound	B-protein
alpha	NN	conj	I-protein
,	,	punct	O
AM580	NN	conj	O
and	CC	cc	O
ATRA	NN	conj	O
have	VBP	ROOT	O
similar	JJ	amod	O
activity	NN	dobj	O
.	.	punct	O

TSC2	NN	compound	B-RNA
messenger	NN	compound	I-RNA
RNA	NN	nsubjpass	I-RNA
was	VBD	auxpass	O
widely	RB	advmod	O
expressed	VBN	ROOT	O
in	IN	case	O
various	JJ	amod	O
cell	NN	compound	O
types	NNS	nmod	O
throughout	IN	case	O
the	DT	det	O
body	NN	nmod	O
,	,	punct	O
including	VBG	case	O
epithelia	NN	nmod	O
,	,	punct	O
lymphocytes	NNS	conj	B-cell_type
,	,	punct	O
and	CC	cc	O
cells	NNS	conj	O
with	IN	case	O
endocrine	JJ	amod	O
functions	NNS	nmod	O
,	,	punct	O
e.g.	FW	advmod	O
,	,	punct	O
adrenal	JJ	amod	O
cortex	NN	conj	O
and	CC	cc	O
anterior	JJ	amod	O
pituitary	NN	conj	O
.	.	punct	O

The	DT	det	O
differences	NNS	nsubj	O
between	IN	case	O
wild-type	JJ	amod	B-protein
and	CC	cc	I-protein
mutated	VBN	conj	I-protein
receptors	NNS	nmod	I-protein
in	IN	case	O
the	DT	det	O
induction	NN	nmod	O
of	IN	case	O
apoptosis	NN	nmod	O
were	VBD	cop	O
not	RB	neg	O
related	JJ	ROOT	O
to	TO	case	O
levels	NNS	nmod	O
of	IN	case	O
p56	NN	nmod	B-protein
(	-LRB-	punct	I-protein
lck	NN	appos	I-protein
)	-RRB-	punct	I-protein
or	CC	cc	O
NF-	NN	compound	B-protein
kappaB	NN	compound	I-protein
activation	NN	conj	O
.	.	punct	O

At	IN	case	O
least	JJS	nmod:npmod	O
two	CD	nummod	O
distinct	JJ	amod	O
domains	NNS	ROOT	O
of	IN	case	O
the	DT	det	O
receptor	NN	nmod:npmod	O
mediated	JJ	amod	O
interaction	NN	nmod	O
with	IN	case	O
hsp90	NN	nmod	B-protein
:	:	punct	O
the	DT	det	O
ligand-binding	JJ	amod	B-protein
domain	NN	dep	I-protein
located	JJ	amod	O
within	IN	case	O
the	DT	det	O
PAS	NN	compound	B-protein
region	NN	nmod	I-protein
and	CC	cc	O
,	,	punct	O
surprisingly	RB	advmod	O
,	,	punct	O
the	DT	det	O
bHLH	JJ	amod	B-protein
domain	NN	appos	I-protein
.	.	punct	O

However	RB	advmod	O
,	,	punct	O
the	DT	det	O
inhibition	NN	nsubj	O
of	IN	case	O
the	DT	det	O
T	NN	compound	O
cell	NN	compound	O
activation	NN	compound	O
signals	NNS	nmod	O
by	IN	case	O
PGE2	NN	nmod	B-protein
is	VBZ	cop	O
selective	JJ	ROOT	O
.	.	punct	O

In	IN	case	O
addition	NN	nmod	O
,	,	punct	O
sodium	NN	compound	O
salicylate	NN	nsubj	O
and	CC	cc	O
additional	JJ	amod	O
NSAIDs	NNS	conj	O
used	VBN	acl	O
at	IN	case	O
concentrations	NNS	nmod	O
that	WDT	nsubj	O
activate	VBP	acl:relcl	O
HSF1	NN	dobj	B-protein
also	RB	advmod	O
inhibited	VBD	ROOT	O
the	DT	det	O
expression	NN	dobj	O
of	IN	case	O
other	JJ	amod	O
monocytic	JJ	amod	B-DNA
genes	NNS	nmod	I-DNA
(	-LRB-	punct	O
TNF-alpha	NN	dep	B-DNA
,	,	punct	O
IL-1beta	NN	conj	B-DNA
,	,	punct	O
IL-6	NN	conj	B-DNA
,	,	punct	O
IL-8	NN	conj	B-DNA
,	,	punct	O
IL-10	NN	conj	B-DNA
,	,	punct	O
ICAM-1	NN	appos	B-DNA
)	-RRB-	punct	O
activated	VBN	acl	O
by	IN	case	O
exposure	NN	nmod	O
to	TO	case	O
a	DT	det	O
pro-inflammatory	JJ	amod	O
stimulus	NN	nmod	O
(	-LRB-	punct	O
lipopolysaccharide	NN	dep	O
,	,	punct	O
LPS	NN	appos	O
)	-RRB-	punct	O
.	.	punct	O

These	DT	det	O
results	NNS	nsubj	O
indicate	VBP	ROOT	O
that	IN	mark	O
ALG-4	NN	nsubj	B-protein
is	VBZ	cop	O
necessary	JJ	ccomp	O
and	CC	cc	O
sufficient	JJ	conj	O
for	IN	case	O
FasL	NN	compound	B-protein
expression	NN	nmod	O
.	.	punct	O

Whereas	IN	mark	O
the	DT	det	O
previously	RB	advmod	O
described	VBN	amod	O
isoform	NN	compound	B-protein
NF-ATc/A	NN	nsubj	I-protein
contains	VBZ	advcl	O
a	DT	det	O
relatively	RB	advmod	O
short	JJ	amod	O
C	NN	compound	B-protein
terminus	NN	dobj	I-protein
,	,	punct	O
the	DT	det	O
longer	JJR	amod	O
isoforms	NNS	nsubj	O
,	,	punct	O
B	NN	appos	B-protein
and	CC	cc	O
C	NN	conj	B-protein
,	,	punct	O
span	VBP	ROOT	O
extra	JJ	amod	O
C-terminal	JJ	amod	O
peptides	NNS	dobj	O
of	IN	case	O
128	CD	nummod	O
and	CC	cc	O
246	CD	conj	O
aa	NN	nmod	O
,	,	punct	O
respectively	RB	advmod	O
.	.	punct	O

A	DT	det	O
characteristic	NN	nsubj	O
of	IN	case	O
HTLV-I-transformed	JJ	amod	B-cell_type
T	NN	compound	I-cell_type
cells	NNS	nmod	I-cell_type
is	VBZ	cop	O
the	DT	det	O
constitutive	JJ	amod	O
nuclear	JJ	amod	O
expression	NN	ROOT	O
of	IN	case	O
NF-kappaB/Rel	NN	compound	B-protein
family	NN	nmod	I-protein
of	IN	case	O
transcription	NN	compound	O
factors	NNS	nmod	O
,	,	punct	O
which	WDT	nsubj	O
appears	VBZ	acl:relcl	O
to	TO	mark	O
be	VB	cop	O
essential	JJ	xcomp	O
for	IN	case	O
the	DT	det	O
growth	NN	nmod	O
of	IN	case	O
these	DT	det	O
transformed	VBN	amod	B-cell_type
cells	NNS	nmod	I-cell_type
.	.	punct	O

Treatment	NN	nsubj	O
with	IN	case	O
PMA	NN	nmod	O
plus	CC	cc	O
ionomycin	NN	conj	O
(	-LRB-	punct	O
P/I	NN	appos	O
)	-RRB-	punct	O
results	VBZ	ROOT	O
in	IN	case	O
the	DT	det	O
upregulation	NN	nmod	O
of	IN	case	O
Fas	NN	compound	B-protein
Ligand	NN	nmod	I-protein
(	-LRB-	punct	O
FasL	NN	appos	B-protein
)	-RRB-	punct	O
and	CC	cc	O
induction	NN	conj	O
of	IN	case	O
apoptosis	NN	nmod	O
.	.	punct	O

These	DT	det	O
results	NNS	nsubj	O
indicate	VBP	ROOT	O
that	IN	mark	O
RA	NN	nsubj	O
directly	RB	advmod	O
inhibits	VBZ	ccomp	O
the	DT	det	O
erythroid	JJ	amod	O
differentiation	NN	compound	O
program	NN	dobj	O
at	IN	case	O
the	DT	det	O
level	NN	nmod	O
of	IN	case	O
early	JJ	amod	O
adult	JJ	amod	O
HPC	NN	nmod	B-cell_type
,	,	punct	O
and	CC	cc	O
may	MD	aux	O
lead	VB	conj	O
to	TO	case	O
a	DT	det	O
shift	NN	nmod	O
from	IN	case	O
the	DT	det	O
erythroid	JJ	amod	O
to	TO	dep	O
granulocytic	JJ	dep	O
differentiation	NN	compound	O
pathway	NN	nmod	O
.	.	punct	O

Differential	JJ	amod	O
binding	NN	compound	O
affinities	NNS	nsubjpass	O
were	VBD	auxpass	O
also	RB	advmod	O
obtained	VBN	ROOT	O
with	IN	case	O
p50-	NN	amod	B-DNA
and	CC	cc	I-DNA
c-Rel-selected	JJ	conj	I-DNA
sequences	NNS	nmod	I-DNA
.	.	punct	O

Taken	VBN	advcl	O
together	RB	advmod	O
,	,	punct	O
our	PRP$	nmod:poss	O
findings	NNS	nsubj	O
suggest	VBP	ROOT	O
that	IN	mark	O
glucocorticoid	NN	compound	O
hormone	NN	compound	O
inhibition	NN	nsubj	O
of	IN	case	O
neutrophil	NN	compound	B-cell_type
-mediated	JJ	amod	O
tumor	NN	compound	O
cell	NN	compound	O
cytostasis	NN	nmod	O
is	VBZ	cop	O
at	IN	advmod	O
least	JJS	mwe	O
partially	RB	advmod	O
due	JJ	case	O
to	TO	mwe	O
a	DT	det	O
lowering	NN	ccomp	O
of	IN	case	O
the	DT	det	O
ligand	NN	compound	O
binding	NN	compound	O
avidity	NN	nmod	O
of	IN	case	O
beta2	NN	compound	B-protein
integrin	NN	nmod	I-protein
on	IN	case	O
the	DT	det	O
neutrophil	NN	compound	B-cell_type
surface	NN	nmod	O
.	.	punct	O

Interleukin-12	NN	nsubjpass	B-protein
is	VBZ	auxpass	O
produced	VBN	ROOT	O
in	IN	case	O
response	NN	dep	O
to	TO	case	O
infection	NN	nmod	O
with	IN	case	O
bacteria	NNS	nmod	O
or	CC	cc	O
parasites	NNS	conj	O
or	CC	cc	O
to	TO	case	O
bacterial	JJ	amod	O
constituents	NNS	conj	O
such	JJ	case	O
as	IN	mwe	O
LPS	NN	nmod	O
in	IN	case	O
monocytes/macrophages	NNS	nmod	B-cell_type
and	CC	cc	O
dendritic	JJ	amod	B-cell_type
cells	NNS	conj	I-cell_type
,	,	punct	O
and	CC	cc	O
also	RB	advmod	O
generated	VBN	conj	O
by	IN	case	O
the	DT	det	O
interaction	NN	nmod	O
between	IN	case	O
activated	VBN	amod	B-cell_type
T	NN	compound	I-cell_type
cells	NNS	nmod	I-cell_type
and	CC	cc	O
antigen-presenting	JJ	amod	B-cell_type
cells	NNS	conj	I-cell_type
via	IN	case	O
CD40-CD40	NN	compound	B-protein
ligand	NN	nmod	I-protein
(	-LRB-	punct	O
CD40L	NN	appos	B-protein
)	-RRB-	punct	O
.	.	punct	O

After	IN	case	O
stimulation	NN	nmod	O
by	IN	case	O
PMA	NN	nmod	O
,	,	punct	O
RXR	NN	compound	B-protein
alpha	NN	compound	I-protein
expression	NN	nsubj	O
increased	VBD	ROOT	O
in	IN	case	O
H9	NN	nmod	B-cell_line
and	CC	cc	O
U937	NN	conj	B-cell_line
cells	NNS	dep	I-cell_line
but	CC	cc	O
not	RB	neg	O
in	IN	case	O
CEM	NN	compound	B-cell_line
cells	NNS	conj	I-cell_line
.	.	punct	O

The	DT	det	O
relationship	NN	ROOT	O
between	IN	case	O
Ca2+-ATPase	NN	nmod	B-protein
and	CC	cc	O
freely	RB	advmod	O
exchangeable	JJ	conj	O
Ca2+	NN	conj	O
in	IN	case	O
the	DT	det	O
dense	JJ	amod	O
tubules	NNS	nmod	O
:	:	punct	O
a	DT	det	O
study	NN	dep	O
in	IN	case	O
platelets	NNS	nmod	B-cell_type
from	IN	case	O
women	NNS	nmod	O
.	.	punct	O

Furthermore	RB	advmod	O
both	DT	det	O
childrens	NNS	nmod:poss	O
'	POS	case	O
T	NN	compound	B-cell_type
cells	NNS	nsubj	I-cell_type
were	VBD	cop	O
unable	JJ	ROOT	O
to	TO	mark	O
produce	VB	xcomp	O
the	DT	det	O
cytokines	NNS	dobj	B-protein
IL-2	NN	dep	B-protein
,	,	punct	O
interferon-gamma	NN	conj	B-protein
(	-LRB-	punct	O
IFN-gamma	NN	appos	B-protein
)	-RRB-	punct	O
,	,	punct	O
IL-4	NN	conj	B-protein
and	CC	cc	O
tumor	NN	compound	B-protein
necrosis	NN	compound	I-protein
factor-alpha	NN	conj	I-protein
(	-LRB-	punct	O
TNF-alpha	NN	appos	B-protein
)	-RRB-	punct	O
.	.	punct	O

Both	DT	det	O
groups	NNS	nsubj	O
showed	VBD	ROOT	O
substantial	JJ	amod	O
decreases	NNS	dobj	O
in	IN	case	O
mineralocorticoid	NN	compound	O
(	-LRB-	punct	O
MR	NN	appos	O
)	-RRB-	punct	O
and	CC	cc	O
glucocorticoid	NN	compound	O
receptor	NN	conj	O
(	-LRB-	punct	O
GR	NN	appos	O
)	-RRB-	punct	O
levels	NNS	nmod	O
in	IN	case	O
the	DT	det	O
hippocampus	NN	nmod	O
,	,	punct	O
a	DT	det	O
limbic	JJ	amod	O
brain	NN	compound	O
structure	NN	appos	O
critical	JJ	amod	O
for	IN	case	O
HPA	NN	amod	O
axis	NN	compound	O
regulation	NN	nmod	O
,	,	punct	O
whereas	IN	dep	O
GR	NN	compound	B-protein
concentrations	NNS	nsubj	O
in	IN	case	O
the	DT	det	O
hypothalamus	NN	nmod	O
were	VBD	cop	O
unchanged	JJ	parataxis	O
and	CC	cc	O
in	IN	case	O
anterior	JJ	amod	O
pituitary	NN	conj	O
were	VBD	auxpass	O
slightly	RB	advmod	O
increased	VBN	conj	O
.	.	punct	O

This	DT	det	O
review	NN	nsubj	O
focuses	VBZ	ROOT	O
on	IN	case	O
studies	NNS	nmod	O
defining	VBG	acl	O
recently	RB	advmod	O
identified	VBN	amod	O
crucial	JJ	amod	O
signals	NNS	dobj	O
for	IN	case	O
the	DT	det	O
biogenesis	NN	nmod	O
of	IN	case	O
secondary	JJ	amod	O
lymphoid	JJ	amod	O
organs	NNS	nmod	O
and	CC	cc	O
for	IN	case	O
the	DT	det	O
maintenance	NN	conj	O
of	IN	case	O
their	PRP$	nmod:poss	O
proper	JJ	amod	O
microarchitecture	NN	nmod	O
.	.	punct	O

Because	IN	mark	O
STAT6	NN	compound	B-protein
activation	NN	nsubj	O
plays	VBZ	advcl	O
an	DT	det	O
essential	JJ	amod	O
role	NN	dobj	O
in	IN	case	O
IL-4	NN	nmod:npmod	B-protein
/	:	punct	O
IL-13	NN	nmod:npmod	B-protein
-induced	JJ	amod	O
gene	NN	compound	O
expression	NN	nmod	O
,	,	punct	O
the	DT	det	O
ability	NN	nsubj	O
of	IN	case	O
IFN-beta	NN	nmod	B-protein
and	CC	cc	O
IFN-gamma	NN	conj	B-protein
to	TO	mark	O
inhibit	VB	acl	O
STAT6	NN	compound	B-protein
activity	NN	dobj	O
provides	VBZ	ROOT	O
an	DT	det	O
explanation	NN	dobj	O
for	IN	mark	O
how	WRB	advmod	O
IFNs	NNS	nsubj	B-protein
can	MD	aux	O
suppress	VB	acl	O
IL-4	NN	nmod:npmod	B-protein
/	:	punct	O
IL-13	NN	nmod:npmod	B-protein
-inducible	JJ	amod	O
gene	NN	compound	O
expression	NN	dobj	O
.	.	punct	O

The	DT	det	O
pocket	NN	compound	B-protein
protein-E2F	JJ	amod	I-protein
complexes	NNS	nsubj	I-protein
are	VBP	cop	O
convergence	NN	compound	O
points	NNS	ROOT	O
for	IN	case	O
cell	NN	compound	O
cycle	NN	compound	O
signaling	NN	nmod	O
.	.	punct	O

Through	IN	case	O
this	DT	det	O
mechanism	NN	nmod	O
of	IN	case	O
gene	NN	compound	O
regulation	NN	nmod	O
,	,	punct	O
YY1	NN	nsubj	B-protein
and	CC	cc	O
LSF	NN	conj	B-protein
could	MD	aux	O
contribute	VB	ROOT	O
to	TO	case	O
the	DT	det	O
establishment	NN	nmod	O
and	CC	cc	O
maintenance	NN	conj	O
of	IN	case	O
a	DT	det	O
population	NN	nmod	O
of	IN	case	O
cells	NNS	nmod	O
stably	RB	advmod	O
but	CC	advmod	O
nonproductively	RB	advmod	O
infected	VBN	conj	O
with	IN	case	O
HIV-1	NN	nmod	O
.	.	punct	O

Taken	VBN	advcl	O
together	RB	advmod	O
,	,	punct	O
these	DT	det	O
findings	NNS	nsubj	O
suggest	VBP	ROOT	O
that	IN	mark	O
PWM	NN	nsubj	B-protein
is	VBZ	cop	O
able	JJ	ccomp	O
to	TO	mark	O
initiate	VB	xcomp	O
an	DT	det	O
intracytoplasmic	JJ	amod	O
signalling	NN	amod	O
cascade	NN	dobj	O
and	CC	cc	O
EGR-1	NN	compound	B-DNA
induction	NN	conj	O
in	IN	case	O
normal	JJ	amod	B-cell_type
human	JJ	amod	I-cell_type
B	NN	compound	I-cell_type
cells	NNS	nmod	I-cell_type
.	.	punct	O

When	WRB	advmod	O
freshly	RB	advmod	O
isolated	VBN	advcl	O
,	,	punct	O
highly	RB	advmod	O
enriched	VBN	amod	O
(	-LRB-	punct	O
>	NN	intj	O
98	CD	nummod	O
%	NN	dep	O
)	-RRB-	punct	O
T	NN	compound	B-cell_type
cells	NNS	nsubjpass	I-cell_type
are	VBP	auxpass	O
examined	VBN	ROOT	O
for	IN	case	O
IFN-gamma	NN	compound	B-protein
responsiveness	NN	nmod	O
;	:	punct	O
these	DT	det	O
cells	NNS	nsubj	O
can	MD	aux	O
respond	VB	parataxis	O
to	TO	case	O
IFN-gamma	NN	nmod	B-protein
and	CC	cc	O
express	VB	conj	O
beta-chain	NN	dobj	B-protein
.	.	punct	O

On	IN	case	O
the	DT	det	O
other	JJ	amod	O
hand	NN	nmod	O
,	,	punct	O
NF-kappa	NN	compound	B-protein
B	NN	compound	I-protein
induction	NN	nsubj	O
and	CC	cc	O
IL-2	NN	compound	B-protein
receptor	NN	compound	O
expression	NN	conj	O
occurred	VBD	ROOT	O
even	RB	advmod	O
with	IN	case	O
the	DT	det	O
smaller	JJR	amod	O
second	JJ	dep	O
messenger	NN	compound	O
response	NN	nmod	O
generated	VBN	acl	O
by	IN	case	O
OKT3	NN	nmod	B-protein
.	.	punct	O

Protein	NN	compound	O
synthesis	NN	compound	O
inhibitors	NNS	nsubj	O
and	CC	cc	O
corticosteroids	NNS	conj	O
,	,	punct	O
which	WDT	nsubj	O
suppress	VBP	acl:relcl	O
arachidonate	NN	compound	O
release	NN	dobj	O
and	CC	cc	O
the	DT	det	O
synthesis	NN	conj	O
of	IN	case	O
proinflammatory	JJ	amod	B-protein
cytokines	NNS	nmod	I-protein
,	,	punct	O
had	VBD	ROOT	O
no	DT	neg	O
effect	NN	dobj	O
on	IN	case	O
translocation	NN	nmod	O
of	IN	case	O
NF-kappa	NN	compound	B-protein
B	NN	nmod	I-protein
in	IN	case	O
CHO/	NN	amod	O
CD14	NN	nmod	B-protein
or	CC	cc	O
RAW	NN	compound	B-cell_line
264.7	CD	nummod	I-cell_line
cells	NNS	conj	I-cell_line
,	,	punct	O
demonstrating	VBG	advcl	O
that	IN	mark	O
NF-kappa	NN	compound	B-protein
B	NN	compound	I-protein
translocation	NN	nsubj	O
is	VBZ	cop	O
an	DT	det	O
early	JJ	amod	O
event	NN	ccomp	O
.	.	punct	O

Signals	NNS	nsubj	O
transduced	VBN	acl	O
through	IN	case	O
the	DT	det	O
CD4	NN	compound	B-protein
molecule	NN	nmod	I-protein
on	IN	case	O
T	NN	compound	B-cell_type
lymphocytes	NNS	nmod	I-cell_type
activate	VBP	ROOT	O
NF-kappa	NN	compound	B-protein
B	NN	dobj	I-protein
.	.	punct	O

These	DT	det	O
data	NNS	nsubj	O
demonstrate	VBP	ROOT	O
a	DT	det	O
new	JJ	amod	O
antiapoptotic	JJ	amod	O
role	NN	dobj	O
for	IN	case	O
Notch-1	NN	nmod	B-protein
,	,	punct	O
providing	VBG	advcl	O
evidence	NN	dobj	O
that	IN	mark	O
,	,	punct	O
in	IN	case	O
addition	NN	dep	O
to	TO	mark	O
regulating	VBG	advcl	O
cell	NN	compound	O
fate	NN	compound	O
decisions	NNS	dobj	O
,	,	punct	O
Notch-1	NN	nsubj	B-protein
can	MD	aux	O
play	VB	acl:relcl	O
a	DT	det	O
critical	JJ	amod	O
role	NN	dobj	O
in	IN	mark	O
controlling	VBG	advcl	O
levels	NNS	dobj	O
of	IN	case	O
cell	NN	compound	O
death	NN	nmod	O
in	IN	case	O
T	NN	compound	B-cell_type
cells	NNS	nmod	I-cell_type
.	.	punct	O

Finally	RB	advmod	O
,	,	punct	O
we	PRP	nsubj	O
investigated	VBD	ROOT	O
whether	IN	mark	O
the	DT	det	O
modulation	NN	nsubj	O
of	IN	case	O
corticosensitivity	NN	nmod	O
in	IN	case	O
TNFalpha-	NN	amod	B-cell_line
and	CC	cc	I-cell_line
IL-10-pretreated	JJ	conj	I-cell_line
U937	NN	compound	I-cell_line
cells	NNS	nmod	I-cell_line
was	VBD	cop	O
related	JJ	ccomp	O
to	TO	case	O
a	DT	det	O
change	NN	nmod	O
of	IN	case	O
the	DT	det	O
glucocorticoid	NN	compound	B-protein
receptor	NN	compound	I-protein
concentration	NN	nmod	O
and	CC	cc	O
affinity	NN	conj	O
.	.	punct	O

Furthermore	RB	advmod	O
,	,	punct	O
endogenous	JJ	amod	O
IKK	NN	compound	O
enzymatic	JJ	amod	O
activity	NN	nsubj	O
was	VBD	aux	O
significantly	RB	advmod	O
elevated	JJ	ROOT	O
in	IN	case	O
HTLV-1-infected	JJ	amod	B-cell_line
and	CC	cc	I-cell_line
Tax-expressing	JJ	conj	I-cell_line
T-cell	NN	compound	I-cell_line
lines	NNS	nmod	I-cell_line
.	.	punct	O

An	DT	det	O
11-base-pair	JJ	amod	O
DNA	NN	compound	O
sequence	NN	compound	O
motif	NN	nsubj	O
apparently	RB	advmod	O
unique	JJ	amod	O
to	TO	case	O
the	DT	det	O
human	JJ	amod	B-DNA
interleukin	NN	compound	I-DNA
4	CD	nummod	I-DNA
gene	NN	nmod	I-DNA
confers	VBZ	ROOT	O
responsiveness	NN	dobj	O
to	TO	case	O
T-cell	NN	compound	O
activation	NN	compound	O
signals	NNS	nmod	O
.	.	punct	O

In	IN	case	O
this	DT	det	O
study	NN	nmod	O
,	,	punct	O
we	PRP	nsubj	O
used	VBD	ROOT	O
the	DT	det	O
NK	NN	compound	B-cell_line
cell	NN	compound	I-cell_line
line	NN	compound	I-cell_line
NK92	NN	dobj	I-cell_line
to	TO	mark	O
define	VB	xcomp	O
the	DT	det	O
molecular	JJ	amod	O
and	CC	cc	O
cellular	JJ	conj	O
basis	NN	dobj	O
of	IN	case	O
NK	NN	nmod:npmod	O
cell-mediated	JJ	amod	O
EC	NN	compound	B-cell_type
activation	NN	nmod	O
.	.	punct	O

The	DT	det	O
initial	JJ	amod	O
infection	NN	nsubj	O
with	IN	case	O
human	JJ	amod	O
immunodeficiency	NN	compound	O
virus	NN	compound	O
type	NN	nmod	O
1	CD	nummod	O
(	-LRB-	punct	O
HIV-1	NN	appos	O
)	-RRB-	punct	O
in	IN	case	O
most	JJS	amod	O
individuals	NNS	nmod	O
usually	RB	advmod	O
results	VBZ	ROOT	O
in	IN	case	O
the	DT	det	O
establishment	NN	nmod	O
of	IN	case	O
a	DT	det	O
latent	JJ	amod	O
or	CC	cc	O
chronic	JJ	conj	O
infection	NN	nmod	O
before	IN	case	O
eventual	JJ	amod	O
progression	NN	nmod	O
toward	IN	case	O
acquired	VBN	amod	O
immunodeficiency	NN	compound	O
syndrome	NN	nmod	O
.	.	punct	O

Thus	RB	advmod	O
the	DT	det	O
response	NN	nsubj	O
of	IN	case	O
K562	NN	compound	B-cell_line
cells	NNS	nmod	I-cell_line
to	TO	case	O
HMBA	NN	nmod	O
may	MD	aux	O
provide	VB	ROOT	O
a	DT	det	O
useful	JJ	amod	O
experimental	JJ	amod	O
system	NN	dobj	O
for	IN	mark	O
studying	VBG	acl	O
the	DT	det	O
molecular	JJ	amod	O
mechanisms	NNS	dobj	O
responsible	JJ	amod	O
for	IN	case	O
downmodulation	NN	nmod	O
of	IN	case	O
lineage-restricted	JJ	amod	O
transcription	NN	compound	B-protein
factors	NNS	nmod	I-protein
during	IN	case	O
hemopoietic	JJ	amod	O
lineage	NN	compound	O
commitment	NN	nmod	O
.	.	punct	O

Oct2	NN	compound	B-protein
expression	NN	nsubj	O
was	VBD	cop	O
unable	JJ	ROOT	O
to	TO	mark	O
stimulate	VB	xcomp	O
a	DT	det	O
multimerized	JJ	amod	B-DNA
octamer	NN	compound	I-DNA
enhancer	NN	compound	I-DNA
element	NN	dobj	I-DNA
in	IN	case	O
HeLa	NN	compound	B-cell_line
cells	NNS	nmod	I-cell_line
,	,	punct	O
however	RB	advmod	O
.	.	punct	O

Accordingly	RB	advmod	O
,	,	punct	O
electrophoretic	JJ	amod	O
mobility	NN	compound	O
shift	NN	compound	O
assays	NNS	nsubj	O
(	-LRB-	punct	O
EMSAs	NNS	appos	O
)	-RRB-	punct	O
indicated	VBD	ROOT	O
that	IN	mark	O
pyrrolidine	NN	compound	O
DTC	NN	nsubj	O
(	-LRB-	punct	O
PDTC	NN	appos	O
)	-RRB-	punct	O
prevented	VBD	ccomp	O
NF-kappaB	NN	dobj	B-protein
,	,	punct	O
and	CC	cc	O
NFAT	NN	compound	B-protein
DNA-binding	JJ	amod	O
activity	NN	conj	O
in	IN	case	O
T	NN	compound	B-cell_type
cells	NNS	nmod	I-cell_type
stimulated	VBN	acl	O
with	IN	case	O
either	CC	cc:preconj	O
phorbol	NN	compound	O
myristate	NN	compound	O
acetate	NN	nmod	O
plus	CC	cc	O
